UpOctUL,UpOctDL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ULMeanNL,MaxTxPower,TransRateMean,RSRP,RSRQ,Label
12958.3,194189,9,147,7,-89,218,215,-97,-14,4
21925.3,174595,15,229,229,-88,353,243,-91,-13,3
11554.9,170272,12,168,63,-89,237,226,-93,-13,4
10131.9,79402.7,9,133,124,-119,136,193,-101,-14,1
2294.96,34383,8,125,49,-90,245,235,-94,-13,4
23082.9,183367,13,192,192,-112,349,256,-91,-13,2
41572.8,325870,12,186,169,-116,313,199,-99,-14,2
10854.7,162863,7,103,5,-105,210,229,-89,-12,4
8860.12,132435,10,138,42,-92,202,230,-90,-13,4
34899.8,274637,8,109,105,-121,253,276,-89,-12,0
24097.1,363027,11,175,87,-91,263,249,-91,-13,4
47024.1,369719,11,165,158,-125,206,215,-94,-13,0
30287.9,241634,11,164,152,-113,320,255,-91,-12,2
48257,384226,13,202,190,-108,312,245,-92,-13,2
23712.4,187088,8,114,111,-137,241,184,-102,-14,0
2911.83,23421.4,10,159,153,-125,253,203,-98,-14,0
17685.1,265960,7,117,53,-97,244,242,-90,-13,4
2905.75,43716.4,9,138,32,-96,222,197,-99,-14,4
14520.3,112995,12,174,171,-118,345,268,-89,-12,2
38791.1,307943,10,129,119,-108,165,199,-99,-14,1
21751.8,176647,9,128,125,-115,252,225,-94,-13,0
16640.6,248524,10,156,76,-92,205,230,-96,-14,4
8576.11,68579.3,6,92,90,-135,145,147,-109,-15,1
14572.1,116540,6,86,85,-126,137,113,-113,-16,1
69669.2,563775,15,214,212,-118,341,231,-93,-13,2
6169.61,92684.1,10,159,51,-94,225,232,-93,-13,4
10288.7,80895.6,9,140,127,-114,132,129,-111,-15,1
45272.6,363031,15,251,228,-125,340,248,-89,-12,2
16897.5,251663,9,140,18,-100,262,230,-90,-12,4
35889.5,287347,8,120,114,-110,253,243,-92,-13,0
30552.2,244900,10,154,154,-134,335,257,-90,-12,2
50989.9,414383,14,249,242,-115,361,242,-89,-13,2
19505.2,154339,11,162,150,-85,326,253,-91,-13,3
10356.4,82738.8,14,196,196,-125,322,286,-88,-12,2
7514.24,113982,12,179,56,-84,215,238,-93,-13,4
17804.4,145102,8,117,109,-131,176,161,-106,-15,1
4965.71,40361.1,8,116,109,-128,152,192,-100,-14,1
15572.1,123278,16,246,242,-89,332,236,-93,-13,3
26969,212352,8,114,113,-123,227,173,-103,-14,0
3666.15,55134.9,13,203,58,-89,245,184,-99,-14,4
5905.18,89024.7,10,145,44,-98,208,205,-102,-14,4
15466.6,123133,9,131,123,-93,302,230,-91,-13,3
18223.5,145644,15,204,188,-110,337,227,-92,-13,2
13551.6,106750,14,213,198,-113,339,259,-89,-12,2
31525.9,251460,9,136,128,-122,318,265,-88,-12,2
13021.5,105399,8,136,128,-118,250,223,-95,-13,0
31380.9,470321,13,180,31,-91,255,264,-88,-12,4
36992.5,302828,11,162,146,-121,241,219,-94,-13,0
4597.32,36835.4,15,236,221,-85,341,273,-88,-13,3
31082.5,252086,7,108,100,-113,170,169,-102,-14,1
12444.2,100512,12,153,146,-137,357,258,-88,-12,2
45023.4,361620,10,147,133,-83,329,259,-87,-12,3
13102,194052,12,183,34,-99,221,212,-94,-13,4
57086.7,456951,10,161,145,-123,154,187,-103,-14,1
21405,318335,13,210,1,-89,262,226,-94,-13,4
5427.81,42832.6,10,147,141,-109,140,161,-106,-15,1
19761.5,154611,7,108,106,-116,239,205,-99,-14,0
16946.7,137822,11,186,169,-88,346,209,-94,-13,3
40317.3,325913,12,196,187,-130,329,241,-92,-13,2
6101.62,91859.7,8,109,30,-105,252,200,-100,-14,4
70672.4,571307,15,241,231,-93,329,266,-88,-12,3
16126.1,129125,11,177,163,-112,276,255,-88,-12,0
35917.6,284469,11,155,153,-90,342,217,-93,-13,3
38622.5,305318,8,124,119,-132,145,213,-98,-14,1
60725.8,478561,12,176,161,-113,315,267,-87,-12,3
23999.8,192651,10,140,134,-93,347,269,-86,-12,3
12278.4,96631.7,14,209,189,-91,335,256,-89,-12,3
56695.5,456355,11,146,132,-110,120,118,-113,-16,1
9141.18,73659.4,6,94,86,-122,161,189,-101,-14,1
8401.93,67885.7,11,147,133,-122,303,266,-87,-12,2
23284,180998,13,211,204,-92,312,238,-92,-13,3
80686.9,639118,14,227,220,-120,342,261,-90,-13,2
5307.65,43356.5,11,166,166,-137,351,249,-87,-12,2
3224.27,25912.4,11,169,153,-106,339,261,-90,-13,2
22250.1,180250,13,210,195,-111,237,199,-99,-14,0
23110.3,346216,8,117,18,-90,241,199,-101,-14,4
69517.9,560024,15,210,194,-91,324,252,-92,-13,3
25806.4,205767,11,171,168,-87,338,241,-92,-13,3
20229.6,164283,8,118,111,-122,249,181,-101,-14,0
61613,500060,13,196,182,-91,318,264,-89,-12,3
9508.27,76338.7,9,143,130,-120,174,186,-100,-14,1
6898.88,103718,9,148,40,-99,248,248,-92,-13,4
6643.38,53256,11,175,162,-108,327,269,-88,-12,3
17990.2,142502,13,181,173,-130,250,237,-93,-13,0
25167.2,202206,11,162,157,-91,316,262,-89,-12,3
28337,232344,7,112,107,-108,166,228,-96,-14,1
16156.8,128856,14,204,201,-113,306,233,-92,-13,2
39768.7,313026,9,140,137,-122,259,220,-91,-12,0
50044.2,395942,13,213,206,-115,247,220,-95,-13,0
3031.46,23953.4,10,141,139,-94,322,219,-97,-14,3
38632.3,302481,16,239,219,-113,327,247,-91,-13,2
5739.28,45280,11,169,164,-113,225,196,-101,-14,0
19760.9,157530,14,228,217,-89,353,258,-90,-13,3
5353.14,81104.9,11,176,66,-89,247,215,-96,-13,4
5042.49,40471.2,10,140,133,-111,141,171,-104,-15,1
4260.92,64194.4,9,147,40,-102,254,229,-92,-13,4
14813.8,119903,9,146,144,-119,232,155,-106,-15,0
3202.87,25525.4,11,154,147,-117,228,248,-90,-13,0
47666.2,380780,9,125,120,-112,251,250,-92,-13,0
6150.09,91154,8,119,45,-90,258,259,-89,-12,4
39389,591891,14,220,23,-91,243,244,-92,-13,4
3278.29,26025.9,11,152,151,-125,246,216,-95,-13,0
5034.95,74754.4,10,144,56,-93,223,237,-94,-13,4
12596.1,101752,13,216,210,-109,327,238,-91,-13,2
2019.49,30236.4,12,176,42,-89,237,259,-91,-13,4
14697,118830,9,123,118,-112,267,184,-101,-14,0
2603.16,20790.7,9,127,118,-115,232,226,-95,-13,0
70394.4,564138,13,210,195,-92,334,228,-92,-13,3
18903.6,152426,12,203,192,-121,343,240,-90,-13,2
42915.5,344075,9,138,134,-109,162,190,-100,-14,1
56981.3,454249,13,205,202,-113,349,241,-92,-13,2
15525.1,121961,7,93,88,-123,158,149,-109,-15,1
9158.69,72039.5,6,89,80,-124,140,174,-105,-15,1
12335.9,99031.6,14,219,203,-128,337,242,-90,-12,2
14435.6,116549,11,163,163,-126,315,245,-93,-13,2
1715.12,13533.3,6,92,90,-111,161,217,-97,-13,1
77636.7,614244,15,215,208,-116,330,263,-87,-12,2
20748.7,310086,10,175,60,-98,250,244,-92,-13,4
20392.7,300657,10,136,9,-91,248,232,-92,-13,4
18360.3,145508,12,184,171,-131,230,245,-91,-13,0
18952.8,151603,7,103,95,-139,140,213,-95,-13,1
10255.2,83598,9,135,125,-108,162,176,-104,-14,1
38680.8,305934,7,113,106,-108,128,181,-102,-14,1
4097.83,32780.4,7,116,105,-128,162,186,-102,-14,1
34363.6,270555,8,119,113,-124,262,236,-92,-13,0
10023,80333.1,12,177,171,-90,308,245,-90,-13,3
8362.54,126104,10,160,45,-87,252,216,-97,-13,4
8805.09,70965.4,8,125,120,-105,244,257,-91,-13,0
29982.1,448626,14,211,51,-88,233,218,-96,-13,4
12967.6,196875,10,142,52,-95,230,186,-101,-14,4
3841.78,30321.2,13,206,193,-92,350,244,-93,-13,3
13256.9,107731,8,125,118,-115,141,157,-107,-15,1
4423.21,34872.1,8,115,115,-110,143,153,-106,-15,1
2528.71,20353.5,9,140,137,-108,137,239,-92,-13,1
24810,372819,10,160,60,-99,224,242,-94,-13,4
4333.69,34321.9,15,221,208,-94,346,252,-90,-12,3
16682,135318,13,210,202,-139,232,224,-94,-13,0
14647.4,116749,11,152,149,-91,329,227,-93,-13,3
10783.2,85980.3,13,178,177,-104,349,255,-90,-12,2
24991.2,200922,14,200,186,-109,327,234,-89,-12,2
32671.3,258425,11,165,153,-114,262,233,-94,-13,0
7041.08,105162,11,148,57,-93,228,197,-100,-14,4
53302.5,412936,9,129,128,-118,152,207,-100,-14,1
4448.7,66977.7,9,126,19,-91,229,181,-102,-14,4
6220.49,50077.2,12,164,161,-94,333,232,-94,-13,3
8393.36,66543.8,8,126,113,-109,153,213,-98,-14,1
3732.41,30509.7,13,184,178,-123,227,201,-98,-14,0
23769.1,189542,13,191,180,-109,328,236,-94,-13,2
84388.4,686256,16,234,229,-109,319,253,-89,-12,2
28247.3,218824,11,159,152,-130,308,222,-95,-13,2
2503.21,20053.5,9,121,116,-120,261,240,-91,-13,0
18703.4,149164,13,186,172,-106,205,225,-94,-13,0
49125.5,387882,9,125,123,-120,188,216,-97,-14,1
59586.7,471729,16,249,246,-112,305,247,-90,-12,2
21488.8,170970,7,112,110,-124,151,206,-99,-14,1
63540.9,518963,11,154,152,-88,312,249,-91,-12,3
19103.6,154921,12,194,188,-126,314,286,-89,-13,2
8303.08,123640,11,166,80,-95,238,257,-91,-13,4
16750.3,134624,10,163,161,-112,233,239,-94,-13,0
24392.2,191608,6,103,103,-107,153,186,-104,-14,1
2706.76,21586.1,5,79,73,-105,159,154,-106,-15,1
1707.78,25849.4,11,152,52,-101,209,179,-102,-14,4
7859.16,62197,13,183,172,-131,338,248,-92,-13,2
52078.2,422763,12,170,157,-104,307,229,-93,-13,2
5509.66,82226.7,9,130,43,-103,225,210,-94,-13,4
12464.7,99707.7,11,174,173,-121,315,255,-91,-12,2
11868.3,178534,10,158,31,-92,246,197,-101,-14,4
42694.9,336777,15,228,221,-110,322,228,-93,-13,2
18071.7,145280,11,135,135,-111,227,177,-103,-14,0
9764.31,79871.5,12,180,172,-105,202,224,-93,-13,0
64470.5,508193,13,199,183,-91,322,255,-89,-12,3
20845.9,168310,12,170,154,-90,324,237,-93,-13,3
5635.16,44990.9,9,136,127,-108,340,258,-86,-12,3
74397.5,592438,14,224,222,-89,338,253,-89,-12,3
29632.6,240310,10,152,149,-112,348,275,-87,-12,2
16056.6,241851,9,122,26,-88,241,242,-90,-13,4
49333.4,395266,10,139,132,-130,131,206,-100,-14,1
38042.5,299915,12,179,173,-125,230,169,-104,-14,0
16631.2,135114,7,106,106,-123,225,236,-94,-13,0
8291.74,124124,11,174,30,-98,238,218,-95,-14,4
5390.51,81726.9,9,126,49,-94,254,216,-95,-13,4
41679.3,620122,14,247,104,-91,241,173,-103,-14,4
10647.9,85493.3,7,99,98,-129,165,188,-102,-14,1
16074.5,128260,12,172,168,-92,328,215,-97,-14,3
22896.9,346393,8,129,0,-89,240,173,-101,-14,4
40793.5,329242,7,97,91,-117,143,197,-100,-14,1
25097.5,200934,13,217,208,-133,302,243,-89,-13,2
34415.5,276492,14,210,199,-86,334,258,-88,-12,3
25124.9,380443,12,177,52,-89,237,229,-94,-13,4
12721.8,103471,9,132,123,-104,273,230,-92,-13,0
54299,430792,9,123,123,-122,153,200,-99,-14,1
68783.6,551065,15,234,226,-94,323,267,-86,-12,3
68957.7,549977,16,229,215,-117,337,264,-89,-12,2
24463.9,363853,9,139,43,-94,249,225,-94,-13,4
66946.1,537719,14,209,200,-114,328,225,-92,-13,2
46284.1,364607,14,216,199,-81,336,238,-94,-13,3
35217.4,279758,11,174,164,-98,338,198,-98,-14,3
54797.5,444470,12,196,194,-120,234,172,-102,-15,0
33829.5,274986,8,107,97,-120,227,213,-97,-14,0
20508.7,307574,10,156,17,-93,252,232,-94,-13,4
5628.56,45374.2,11,166,158,-117,249,193,-99,-14,0
7106.06,57209.7,8,115,106,-121,141,147,-110,-15,1
30098.3,242612,9,142,136,-108,277,185,-102,-14,0
43695.6,351950,9,141,127,-106,251,219,-97,-14,0
33620.7,273904,10,136,128,-126,234,207,-97,-13,0
4744.87,70943.1,11,179,50,-90,242,260,-90,-13,4
14319.8,115408,13,202,199,-135,328,247,-90,-13,2
10627,85204,14,223,212,-91,317,241,-90,-13,3
4056.27,33139.3,13,179,167,-93,337,251,-90,-12,3
35755.3,283336,10,162,155,-86,339,251,-87,-12,3
2982.23,44534.6,9,135,17,-87,234,240,-94,-13,4
22541.4,182090,11,164,154,-112,256,216,-95,-13,0
34843.9,283820,10,151,139,-123,152,188,-100,-14,1
13603.1,107977,6,103,101,-129,165,175,-104,-15,1
10829.9,86402.8,12,183,172,-124,154,185,-100,-14,1
56279.8,452515,12,200,186,-110,301,249,-89,-12,2
9754.87,78835,8,128,120,-108,134,172,-105,-15,1
2891.18,23477.5,10,147,141,-88,309,235,-94,-13,3
15521,125188,13,207,189,-94,313,227,-92,-13,3
8123.69,121701,7,107,31,-100,225,189,-99,-14,4
50878.8,409775,11,172,168,-135,244,225,-94,-13,0
19753.7,159950,11,141,131,-89,320,228,-93,-13,3
44214.1,355352,10,146,132,-112,258,224,-96,-14,0
9409.73,140864,12,174,9,-101,230,232,-92,-13,4
6771.28,100933,12,177,57,-101,264,260,-88,-12,4
43753.2,352155,13,190,179,-90,315,271,-88,-12,3
55484.3,443839,12,195,184,-98,334,246,-88,-12,3
70525.9,569790,14,185,184,-118,332,266,-88,-12,2
4072.82,33067.9,15,216,200,-88,338,270,-86,-12,3
6188.19,92452.9,8,112,43,-82,216,199,-99,-14,4
6244.25,49808.1,7,111,106,-137,240,223,-95,-13,0
30393.1,242997,7,112,111,-141,156,148,-109,-15,1
26114.3,206739,6,97,94,-110,149,165,-104,-14,1
4120.05,33184.8,14,196,181,-143,340,245,-89,-12,2
7789.09,116105,9,138,66,-88,265,221,-93,-13,4
50160,402046,11,176,167,-111,350,267,-89,-12,2
13091.1,103753,9,139,130,-126,133,113,-114,-16,1
19340.8,156641,11,158,148,-123,343,249,-90,-12,2
33085.6,269130,9,132,121,-128,331,257,-88,-12,2
8832.67,70447.5,5,80,73,-137,135,133,-111,-15,1
10144.7,82523.1,9,152,143,-125,169,196,-102,-14,1
8332.37,67211.3,9,124,113,-104,252,258,-90,-13,0
35525.1,289122,9,133,126,-114,152,190,-101,-14,1
19809.8,157360,13,198,192,-123,244,275,-89,-12,0
26950.9,404268,11,163,78,-88,254,254,-88,-12,4
22553.2,182596,14,212,212,-114,234,216,-96,-13,0
24151.9,194223,14,190,181,-91,322,232,-93,-13,3
6735.33,100451,9,139,27,-92,243,187,-101,-14,4
3236.04,25822.6,6,93,85,-115,172,176,-102,-14,1
23703.7,354576,13,210,36,-95,241,228,-94,-13,4
17556.6,143449,9,124,113,-132,144,213,-99,-14,1
20157.7,301284,9,142,31,-95,247,219,-94,-13,4
8419.49,67887,10,172,156,-92,326,213,-95,-13,3
15281.1,122791,13,203,187,-109,337,247,-90,-13,2
4175.16,62056.2,10,151,67,-96,221,183,-100,-14,4
2249.16,18177.4,8,107,103,-123,137,100,-117,-16,1
38072,305081,13,185,182,-128,346,226,-95,-13,2
39249.7,305931,14,177,176,-90,325,222,-94,-13,3
10608.3,159331,9,123,52,-88,224,228,-96,-13,4
43536.4,348501,9,129,119,-112,250,264,-90,-13,0
16361.3,129494,11,180,176,-128,310,243,-89,-12,2
16533.5,133286,12,172,162,-91,351,266,-87,-12,3
26803.8,218440,12,165,163,-126,243,240,-93,-13,0
8767.34,69107.2,15,220,217,-93,325,249,-89,-12,3
27535.5,221262,9,136,134,-113,242,237,-93,-13,0
45742.3,363755,9,135,132,-110,140,201,-101,-14,1
2439.3,19426.3,9,150,139,-133,228,233,-94,-13,0
66578.9,531582,14,216,201,-123,341,249,-87,-12,2
42305.4,333917,8,122,122,-112,258,215,-96,-13,0
3610.86,28612.4,12,191,181,-88,315,264,-88,-12,3
13352.8,107881,12,187,184,-87,306,245,-90,-12,3
15795.5,126539,12,170,157,-110,324,241,-95,-13,2
2280.17,18269.7,9,142,129,-137,233,198,-99,-14,0
53305.5,422894,10,145,140,-110,245,197,-99,-14,0
23481.6,350019,13,205,79,-94,207,212,-96,-13,4
80777.5,645021,14,234,219,-124,218,188,-100,-14,0
25817.9,207162,11,145,131,-124,239,211,-98,-14,0
5846.88,46632.3,10,151,144,-114,314,265,-89,-13,2
33453.7,266505,8,120,119,-116,240,226,-92,-13,0
6808.35,54539.6,12,175,165,-90,343,253,-88,-12,3
17512.3,139035,6,100,97,-114,167,231,-91,-13,1
8237.2,122871,11,163,54,-93,255,224,-91,-13,4
2318.81,18607.9,8,119,117,-125,244,243,-90,-12,0
16787.3,251122,8,105,34,-90,239,237,-91,-13,4
58207.2,467447,10,154,145,-111,222,225,-96,-13,0
74187.3,599190,14,226,214,-113,228,227,-94,-13,0
16097.3,128427,11,173,165,-111,241,204,-96,-13,0
59320.5,479381,14,203,195,-114,231,223,-95,-13,0
36616,294905,7,106,102,-117,137,154,-109,-15,1
14671.2,116062,7,102,95,-112,157,143,-109,-15,1
15679.3,127271,14,216,202,-127,339,227,-95,-13,2
8480.41,67872.6,15,231,229,-114,339,245,-89,-12,2
28594.2,227790,6,87,86,-123,156,166,-105,-14,1
66341.4,524563,15,233,210,-113,338,252,-89,-12,2
6679.55,52040.2,12,163,160,-112,332,213,-97,-14,2
53128,422755,9,136,133,-114,346,283,-86,-12,2
71550.4,573540,14,217,202,-112,333,283,-87,-12,2
21353.5,173654,13,196,187,-117,316,245,-92,-13,2
22010.2,173627,15,236,219,-111,343,245,-88,-12,2
13802.1,107856,11,168,158,-93,319,234,-90,-13,3
1006.05,15099.6,7,110,18,-95,228,238,-92,-13,4
10909.8,161973,9,136,49,-100,246,213,-95,-13,4
56077.8,454703,10,156,151,-116,137,156,-105,-15,1
27836.8,415808,11,150,24,-92,250,205,-100,-14,4
24907.9,202265,8,130,126,-122,147,194,-101,-14,1
32066.4,475522,12,199,14,-95,215,251,-92,-13,4
7668.12,116240,10,146,62,-94,265,220,-95,-13,4
20541.4,162253,14,196,194,-91,324,235,-92,-13,3
22569.2,181591,12,170,154,-119,302,229,-94,-13,2
15583.9,125716,13,213,195,-117,330,239,-91,-13,2
3348.68,50220.8,10,155,8,-89,202,154,-108,-15,4
61323,491595,13,217,212,-121,331,217,-96,-13,2
38954.2,310238,12,179,171,-85,314,227,-92,-13,3
28523.4,231691,14,209,207,-86,349,240,-90,-12,3
66687.9,519526,13,191,180,-124,227,234,-95,-13,0
24426,196469,15,213,203,-87,319,271,-86,-12,3
18897.9,282338,8,121,37,-96,246,241,-89,-13,4
5116.57,41946.3,10,138,126,-128,180,211,-95,-13,1
66171.8,514982,13,183,166,-126,337,234,-91,-13,2
33060.6,266516,14,216,209,-113,235,226,-96,-13,0
18452.6,144540,8,113,110,-127,134,215,-97,-14,1
16485.3,131530,10,154,140,-121,137,128,-110,-15,1
3178.58,48006.5,7,111,44,-97,229,146,-107,-15,4
9574.37,76573.6,6,84,81,-134,134,214,-96,-13,1
18402.5,145688,10,139,130,-131,215,215,-93,-13,0
49337.3,401108,10,142,133,-110,257,247,-92,-13,0
9386.8,76774.2,8,104,102,-120,242,186,-99,-14,0
80111.6,641600,16,237,236,-92,309,195,-99,-14,3
28393.6,425511,11,140,22,-97,230,205,-99,-14,4
45582.9,366835,11,164,148,-125,147,115,-114,-16,1
44644.4,353761,11,178,167,-128,317,215,-93,-13,2
2758.08,40915.4,9,130,16,-95,229,254,-87,-12,4
4227.2,33068.3,8,124,121,-125,132,217,-94,-13,1
1892.54,28579.4,12,192,37,-103,247,237,-91,-13,4
29821.6,235291,10,148,134,-111,350,262,-87,-12,2
55856.8,437619,11,167,162,-120,230,219,-94,-13,0
21061.3,170293,10,148,137,-89,344,227,-91,-13,3
8516.51,67273.8,15,209,198,-89,335,252,-92,-13,3
76108.7,614931,14,215,214,-125,335,239,-90,-13,2
10030.4,81052.6,7,112,106,-113,150,148,-107,-15,1
12743.8,102429,9,126,124,-130,134,140,-109,-15,1
45702,371281,8,119,108,-118,135,132,-111,-15,1
14279.9,111753,13,177,174,-119,319,216,-93,-13,2
39859.5,320835,14,207,195,-87,315,214,-97,-14,3
38496.9,314625,7,99,99,-114,168,198,-101,-14,1
41743.9,330177,7,113,113,-110,242,210,-99,-14,0
8042.77,65645,6,92,92,-120,124,116,-114,-16,1
22613.9,183649,15,226,213,-143,339,222,-96,-13,2
39197.8,311638,7,96,89,-117,133,140,-109,-15,1
20439.6,163802,7,111,102,-106,233,251,-93,-13,0
23552.8,189094,14,226,210,-117,341,274,-87,-12,2
22770.1,179279,8,118,117,-119,171,190,-101,-14,1
46232,373989,11,167,152,-110,361,270,-87,-12,3
16884.9,132467,7,101,99,-131,119,177,-103,-14,1
17157.3,139726,12,187,186,-138,265,264,-88,-12,0
11198.6,90513.6,9,148,146,-106,266,274,-87,-12,0
11320.3,89080.7,14,203,199,-109,320,257,-87,-12,2
30065.7,246091,14,226,216,-107,337,246,-92,-13,2
13709.4,109567,9,133,127,-125,151,165,-103,-15,1
37731.6,306864,8,111,108,-133,133,140,-109,-15,1
4467.14,35298.4,8,118,110,-129,148,147,-108,-15,1
13640.8,110043,14,223,216,-93,338,241,-91,-13,3
32032.3,253551,6,101,92,-116,162,205,-97,-14,1
13947.9,113556,6,84,77,-135,159,171,-104,-14,1
21478.9,170837,12,164,157,-142,388,245,-89,-12,2
18371.8,147423,15,218,217,-91,360,232,-94,-13,3
12576.7,101141,8,119,117,-127,163,161,-105,-15,1
11847.5,96311.3,10,130,119,-111,231,239,-91,-13,0
1574.19,23567.7,11,147,44,-89,238,252,-91,-13,4
49631.9,393322,9,137,128,-121,259,229,-93,-13,0
15791.9,126225,14,244,228,-119,315,244,-90,-13,2
34308.2,270256,12,165,149,-123,321,259,-91,-13,2
44337.5,365561,11,164,163,-114,261,218,-92,-13,0
45030.7,359536,12,186,184,-110,323,221,-92,-13,2
32828.9,491248,11,183,4,-94,271,221,-94,-13,4
66617.7,531032,17,257,237,-133,330,234,-91,-13,2
26713.2,212132,10,147,134,-106,311,247,-91,-13,3
80443.6,649456,14,219,201,-92,310,260,-89,-12,3
38149.9,305079,12,185,174,-125,241,258,-90,-13,0
43382.8,348164,8,104,103,-105,145,152,-108,-15,1
17463,140629,12,199,180,-122,261,222,-96,-13,0
25957.3,205043,8,118,113,-126,175,199,-97,-14,1
67982.6,542749,15,241,240,-96,317,216,-97,-13,3
7310.11,109273,10,174,27,-101,224,228,-95,-13,4
12142.6,96056.7,13,210,196,-87,345,241,-91,-13,3
1628.96,24202.7,11,173,27,-102,253,239,-92,-13,4
22712.1,343723,12,180,60,-93,223,254,-89,-12,4
11902.1,96200.9,8,144,134,-120,141,226,-95,-13,1
6488.5,52471.4,8,109,107,-107,162,219,-96,-13,1
9924.13,148156,12,185,88,-97,227,246,-90,-13,4
53815,437314,12,180,173,-124,356,268,-88,-12,2
2851.21,22637.3,9,127,121,-111,180,193,-101,-14,1
67704.4,526778,13,217,199,-92,311,244,-91,-12,3
10797.5,85733,6,91,88,-117,162,214,-97,-13,1
34379.1,519347,12,170,85,-100,215,222,-94,-13,4
12487.5,101585,11,148,136,-93,334,250,-92,-13,3
6917.05,55380.1,12,177,173,-90,349,284,-88,-12,3
13663.6,108931,9,145,137,-112,319,253,-88,-12,2
13222.4,106640,11,175,158,-124,151,181,-103,-14,1
13674.5,111077,10,136,134,-91,293,251,-93,-13,3
35005.7,273556,9,138,134,-129,235,223,-95,-13,0
75165.8,599521,13,198,184,-137,263,217,-96,-13,0
30203.8,243765,11,142,138,-88,329,222,-92,-13,3
33883.5,272611,10,144,143,-110,228,226,-91,-13,0
8314.82,65214.3,6,88,81,-122,150,183,-99,-14,1
39427.9,593571,13,203,80,-96,244,246,-89,-13,4
21179.6,169595,12,188,180,-124,232,234,-92,-13,0
21461.5,171047,13,214,196,-118,243,240,-92,-13,0
7089.39,105682,11,172,34,-86,256,234,-93,-13,4
6289.09,50888.8,11,168,153,-112,330,234,-93,-13,2
75904.4,590541,13,181,180,-91,327,243,-90,-13,3
9940.12,78596.7,11,173,169,-91,351,253,-88,-12,3
27430.5,216025,7,113,111,-106,143,189,-101,-14,1
2846.79,22356.7,10,134,127,-91,356,237,-91,-13,3
88710.6,728128,15,236,227,-112,305,216,-94,-13,2
17451.5,141517,10,147,134,-110,223,164,-106,-15,0
2837.59,22848.3,10,147,140,-122,225,176,-107,-15,0
7595.61,60914.2,9,142,130,-119,262,217,-94,-13,0
29031,226638,7,100,90,-117,125,56,-125,-17,1
19493.7,152663,14,207,207,-120,337,217,-96,-13,2
9757.73,77603.8,8,119,117,-111,137,181,-102,-14,1
27305.8,215282,9,125,113,-109,141,216,-97,-13,1
40604.6,327455,8,114,109,-128,242,243,-91,-13,0
2297.47,34582.8,8,112,31,-94,227,240,-90,-13,4
2255.1,17620.1,8,119,117,-131,235,253,-91,-13,0
7867.63,61899.7,8,124,112,-130,95,170,-103,-15,1
47765.5,378150,12,197,190,-90,337,253,-88,-12,3
12773.1,101302,6,89,87,-113,152,185,-100,-14,1
7762.38,62586.6,9,140,138,-121,245,238,-93,-13,0
13099.1,195074,8,117,40,-96,232,195,-96,-13,4
54561.5,438503,14,192,185,-114,341,258,-87,-12,3
21712,325462,10,158,30,-94,247,218,-96,-14,4
48744.6,398146,11,157,148,-88,332,246,-90,-12,3
12582.2,189688,11,160,76,-98,246,245,-94,-13,4
37594.2,300673,9,147,132,-120,210,227,-96,-13,0
67713.3,540878,13,194,179,-84,311,233,-93,-13,3
16813,134617,11,164,157,-127,239,220,-96,-13,0
9589.79,76477.8,7,109,99,-126,134,64,-124,-17,1
47608.2,388000,9,132,124,-126,214,209,-95,-13,0
